driveId:0, tickMs:0, currentPosition, targetPosition, currentSpeed, targetSpeed, error:4, integral:2, derivative:0, speedError:4, speedIntegral:2, sppedDerivative:0, kpTerm:3, kiTerm:3, kdTerm:3, kffTerm:3, kPSpeedTerm:3, kISpeedTerm:3, kDSpeedTerm:3, output:3, current:3
2, 149725, 49394, 50652, 25377, 38134, 1258, 0, 0, 0, 0, 0, 30, 0, 0, 86, 0, 0, 0, 116, 19
2, 149734, 49658, 51028, 25505, 39290, 1370, 0, 0, 0, 0, 0, 33, 0, 0, 88, 0, 0, 0, 121, 26
2, 149744, 50009, 51415, 26704, 40445, 1406, 0, 0, 0, 0, 0, 34, 0, 0, 91, 0, 0, 0, 125, 19
2, 149754, 50273, 51814, 26666, 41601, 1541, 0, 0, 0, 0, 0, 37, 0, 0, 93, 0, 0, 0, 130, 19
2, 149764, 50625, 52224, 27733, 42757, 1599, 0, 0, 0, 0, 0, 39, 0, 0, 96, 0, 0, 0, 135, 23
2, 149774, 50888, 52646, 27554, 43912, 1758, 0, 0, 0, 0, 0, 42, 0, 0, 99, 0, 0, 0, 141, 21
2, 149785, 51328, 53079, 29610, 45068, 1751, 0, 0, 0, 0, 0, 42, 0, 0, 101, 0, 0, 0, 143, 21
2, 149794, 51855, 53524, 32496, 46223, 1669, 0, 0, 0, 0, 0, 40, 0, 0, 104, 0, 0, 0, 144, 23
2, 149804, 52383, 53980, 35034, 47379, 1597, 0, 0, 0, 0, 0, 38, 0, 0, 106, 0, 0, 0, 144, 19
2, 149815, 52998, 54448, 38342, 48535, 1450, 0, 0, 0, 0, 0, 35, 0, 0, 109, 0, 0, 0, 144, 23
2, 149826, 53525, 54928, 40137, 49690, 1403, 0, 0, 0, 0, 0, 34, 0, 0, 112, 0, 0, 0, 146, 19
2, 149834, 54052, 55419, 41707, 50846, 1367, 0, 0, 0, 0, 0, 33, 0, 0, 114, 0, 0, 0, 147, 21
2, 149844, 54668, 55922, 44194, 52001, 1254, 0, 0, 0, 0, 0, 30, 0, 0, 117, 0, 0, 0, 147, 13
2, 149855, 55459, 56436, 48557, 53157, 977, 0, 0, 0, 0, 0, 23, 0, 0, 120, 0, 0, 0, 143, 19
2, 149864, 55810, 56962, 46875, 54313, 1152, 0, 0, 0, 0, 0, 28, 0, 0, 122, 0, 0, 0, 150, 26
2, 149875, 56426, 57499, 48716, 55468, 1073, 0, 0, 0, 0, 0, 26, 0, 0, 125, 0, 0, 0, 151, 19
2, 149885, 57041, 58048, 50314, 56624, 1007, 0, 0, 0, 0, 0, 24, 0, 0, 127, 0, 0, 0, 151, 26
2, 149894, 57568, 58608, 50612, 57779, 1040, 0, 0, 0, 0, 0, 25, 0, 0, 130, 0, 0, 0, 155, 26
2, 149905, 58183, 59181, 51973, 58935, 998, 0, 0, 0, 0, 0, 24, 0, 0, 133, 0, 0, 0, 157, 21
2, 149914, 58799, 59764, 53176, 60091, 965, 0, 0, 0, 0, 0, 23, 0, 0, 135, 0, 0, 0, 158, 21
2, 149924, 59414, 60359, 54217, 61246, 945, 0, 0, 0, 0, 0, 23, 0, 0, 138, 0, 0, 0, 161, 19
2, 149934, 60117, 60966, 56227, 62402, 849, 0, 0, 0, 0, 0, 20, 0, 0, 140, 0, 0, 0, 160, 26
2, 149944, 60644, 61584, 55786, 63557, 940, 0, 0, 0, 0, 0, 22, 0, 0, 143, 0, 0, 0, 165, 24
2, 149955, 61347, 62214, 57601, 64713, 867, 0, 0, 0, 0, 0, 21, 0, 0, 146, 0, 0, 0, 167, 34
2, 149964, 61963, 62855, 58101, 65869, 892, 0, 0, 0, 0, 0, 21, 0, 0, 148, 0, 0, 0, 169, 21
2, 149975, 62666, 63508, 59625, 67024, 842, 0, 0, 0, 0, 0, 20, 0, 0, 151, 0, 0, 0, 171, 26
2, 149985, 63281, 64173, 59860, 68180, 892, 0, 0, 0, 0, 0, 21, 0, 0, 153, 0, 0, 0, 174, 26
2, 149995, 63984, 64849, 61165, 69335, 865, 0, 0, 0, 0, 0, 21, 0, 0, 156, 0, 0, 0, 177, 26
2, 150005, 64775, 65536, 63407, 70491, 761, 0, 0, 0, 0, 0, 18, 0, 0, 159, 0, 0, 0, 177, 19
2, 150014, 65390, 66235, 63168, 71647, 845, 0, 0, 0, 0, 0, 20, 0, 0, 161, 0, 0, 0, 181, 26
2, 150025, 66445, 66946, 68460, 72802, 501, 0, 0, 0, 0, 0, 12, 0, 0, 164, 0, 0, 0, 176, 30
2, 150035, 67763, 67668, 76377, 73958, -95, 0, 0, 0, 0, 0, -3, 0, 0, 167, 0, 0, 0, 164, 19
2, 150044, 68554, 68402, 76718, 75113, -152, 0, 0, 0, 0, 0, -4, 0, 0, 169, 0, 0, 0, 165, 19
2, 150057, 69345, 69148, 77015, 76269, -197, 0, 0, 0, 0, 0, -5, 0, 0, 172, 0, 0, 0, 167, 21
2, 150066, 70224, 69904, 78376, 77425, -320, 0, 0, 0, 0, 0, -8, 0, 0, 174, 0, 0, 0, 166, 26
2, 150075, 70927, 70673, 77367, 78580, -254, 0, 0, 0, 0, 0, -7, 0, 0, 177, 0, 0, 0, 170, 13
2, 150084, 72070, 71453, 81983, 79736, -617, 0, 0, 0, 0, 0, -16, 0, 0, 180, 0, 0, 0, 164, 13
2, 150095, 72773, 72245, 80523, 80891, -528, 0, 0, 0, 0, 0, -13, 0, 0, 182, 0, 0, 0, 169, 13
2, 150106, 73388, 73048, 78145, 82047, -340, 0, 0, 0, 0, 0, -9, 0, 0, 185, 0, 0, 0, 176, 19
2, 150114, 74267, 73862, 79364, 83203, -405, 0, 0, 0, 0, 0, -10, 0, 0, 187, 0, 0, 0, 177, 13
2, 150124, 75146, 74689, 80431, 84358, -457, 0, 0, 0, 0, 0, -12, 0, 0, 190, 0, 0, 0, 178, 19
2, 150135, 76201, 75526, 83565, 85514, -675, 0, 0, 0, 0, 0, -17, 0, 0, 193, 0, 0, 0, 176, 13
2, 150144, 76992, 76376, 83007, 86669, -616, 0, 0, 0, 0, 0, -16, 0, 0, 195, 0, 0, 0, 179, 13
2, 150155, 77959, 77237, 84718, 87825, -722, 0, 0, 0, 0, 0, -18, 0, 0, 198, 0, 0, 0, 180, 5
2, 150164, 78926, 78109, 86216, 88981, -817, 0, 0, 0, 0, 0, -20, 0, 0, 200, 0, 0, 0, 180, 19
2, 150175, 79717, 78993, 85327, 90136, -724, 0, 0, 0, 0, 0, -18, 0, 0, 203, 0, 0, 0, 185, 19
2, 150184, 80683, 79889, 86736, 91292, -794, 0, 0, 0, 0, 0, -20, 0, 0, 206, 0, 0, 0, 186, 19
2, 150194, 81474, 80796, 85781, 92447, -678, 0, 0, 0, 0, 0, -17, 0, 0, 208, 0, 0, 0, 191, 13
2, 150205, 82353, 81715, 86046, 93603, -638, 0, 0, 0, 0, 0, -16, 0, 0, 211, 0, 0, 0, 195, 19
2, 150216, 83144, 82645, 85178, 94759, -499, 0, 0, 0, 0, 0, -13, 0, 0, 213, 0, 0, 0, 200, 21
2, 150225, 83935, 83587, 84418, 95914, -348, 0, 0, 0, 0, 0, -9, 0, 0, 216, 0, 0, 0, 207, 13
2, 150234, 84902, 84540, 85953, 97070, -362, 0, 0, 0, 0, 0, -9, 0, 0, 219, 0, 0, 0, 210, 26
2, 150244, 85781, 85505, 86197, 98225, -276, 0, 0, 0, 0, 0, -7, 0, 0, 221, 0, 0, 0, 214, 26
2, 150255, 86572, 86482, 85310, 99381, -90, 0, 0, 0, 0, 0, -3, 0, 0, 224, 0, 0, 0, 221, 23
2, 150265, 87363, 87470, 84533, 100537, 107, 0, 0, 0, 0, 0, 2, 0, 0, 227, 0, 0, 0, 229, 26
2, 150274, 88242, 88469, 84954, 101692, 227, 0, 0, 0, 0, 0, 5, 0, 0, 229, 0, 0, 0, 234, 34
2, 150284, 89297, 89480, 87523, 102848, 183, 0, 0, 0, 0, 0, 4, 0, 0, 232, 0, 0, 0, 236, 13
2, 150295, 90263, 90503, 88657, 104003, 240, 0, 0, 0, 0, 0, 5, 0, 0, 234, 0, 0, 0, 239, 13
2, 150308, 91142, 91537, 88563, 105159, 395, 0, 0, 0, 0, 0, 9, 0, 0, 237, 0, 0, 0, 246, 13
2, 150316, 92285, 92583, 91780, 106315, 298, 0, 0, 0, 0, 0, 7, 0, 0, 240, 0, 0, 0, 247, 11
2, 150326, 93515, 93641, 95682, 107470, 126, 0, 0, 0, 0, 0, 3, 0, 0, 242, 0, 0, 0, 245, 34
2, 150336, 95361, 94709, 106797, 108626, -652, 0, 0, 0, 0, 0, -16, 0, 0, 245, 0, 0, 0, 229, 19
2, 150344, 96064, 95790, 102235, 109781, -274, 0, 0, 0, 0, 0, -7, 0, 0, 247, 0, 0, 0, 240, 23
2, 150355, 97383, 96882, 105943, 110937, -501, 0, 0, 0, 0, 0, -13, 0, 0, 250, 0, 0, 0, 237, 13
2, 150364, 98437, 97986, 105875, 112093, -451, 0, 0, 0, 0, 0, -12, 0, 0, 253, 0, 0, 0, 241, 21
2, 150375, 99492, 99101, 105828, 113248, -391, 0, 0, 0, 0, 0, -10, 0, 0, 255, 0, 0, 0, 245, 13
2, 150384, 100722, 100227, 107975, 114404, -495, 0, 0, 0, 0, 0, -13, 0, 0, 258, 0, 0, 0, 245, 19
2, 150394, 101777, 101366, 107665, 115559, -411, 0, 0, 0, 0, 0, -11, 0, 0, 260, 0, 0, 0, 249, 19
2, 150405, 103095, 102516, 110682, 116715, -579, 0, 0, 0, 0, 0, -15, 0, 0, 263, 0, 0, 0, 248, 13
2, 150414, 104326, 103677, 112234, 117871, -649, 0, 0, 0, 0, 0, -16, 0, 0, 266, 0, 0, 0, 250, 19
2, 150425, 105556, 104850, 113580, 119026, -706, 0, 0, 0, 0, 0, -18, 0, 0, 268, 0, 0, 0, 250, 13
2, 150436, 106963, 106034, 116970, 120182, -929, 0, 0, 0, 0, 0, -23, 0, 0, 271, 0, 0, 0, 248, 13
2, 150444, 108193, 107230, 117724, 121337, -963, 0, 0, 0, 0, 0, -24, 0, 0, 274, 0, 0, 0, 250, 19
2, 150456, 109424, 108438, 118396, 122493, -986, 0, 0, 0, 0, 0, -25, 0, 0, 276, 0, 0, 0, 251, 13
2, 150465, 110742, 109657, 120071, 123649, -1085, 0, 0, 0, 0, 0, -27, 0, 0, 279, 0, 0, 0, 252, 13
2, 150475, 111709, 110888, 117150, 124804, -821, 0, 0, 0, 0, 0, -21, 0, 0, 281, 0, 0, 0, 260, 13
2, 150484, 113379, 112130, 123381, 125960, -1249, 0, 0, 0, 0, 0, -31, 0, 0, 284, 0, 0, 0, 253, 19
2, 150495, 114170, 113384, 117846, 127115, -786, 0, 0, 0, 0, 0, -20, 0, 0, 287, 0, 0, 0, 267, 19
2, 150506, 115400, 114649, 118490, 128271, -751, 0, 0, 0, 0, 0, -19, 0, 0, 289, 0, 0, 0, 270, 11
2, 150514, 116631, 115926, 119067, 129427, -705, 0, 0, 0, 0, 0, -18, 0, 0, 292, 0, 0, 0, 274, 13
2, 150525, 117949, 117215, 120658, 130582, -734, 0, 0, 0, 0, 0, -18, 0, 0, 294, 0, 0, 0, 276, 23
2, 150534, 119619, 118515, 126451, 131738, -1104, 0, 0, 0, 0, 0, -27, 0, 0, 297, 0, 0, 0, 270, 19
2, 150545, 120498, 119826, 121632, 132893, -672, 0, 0, 0, 0, 0, -17, 0, 0, 300, 0, 0, 0, 283, 13
2, 150555, 121816, 121150, 122903, 134049, -666, 0, 0, 0, 0, 0, -17, 0, 0, 302, 0, 0, 0, 285, 13
2, 150565, 123134, 122484, 124015, 135205, -650, 0, 0, 0, 0, 0, -16, 0, 0, 305, 0, 0, 0, 289, 13
2, 150575, 124541, 123831, 126101, 136360, -710, 0, 0, 0, 0, 0, -18, 0, 0, 307, 0, 0, 0, 289, 13
2, 150584, 125947, 125188, 127913, 137516, -759, 0, 0, 0, 0, 0, -19, 0, 0, 310, 0, 0, 0, 291, 23
2, 150594, 127617, 126558, 132799, 138671, -1059, 0, 0, 0, 0, 0, -26, 0, 0, 313, 0, 0, 0, 287, 13
2, 150605, 129111, 127939, 134874, 139827, -1172, 0, 0, 0, 0, 0, -29, 0, 0, 315, 0, 0, 0, 286, 19
2, 150614, 130429, 129331, 134490, 140983, -1098, 0, 0, 0, 0, 0, -27, 0, 0, 318, 0, 0, 0, 291, 19
2, 150624, 131836, 130735, 135266, 142138, -1101, 0, 0, 0, 0, 0, -27, 0, 0, 320, 0, 0, 0, 293, 17
2, 150634, 133330, 132151, 137033, 143294, -1179, 0, 0, 0, 0, 0, -29, 0, 0, 323, 0, 0, 0, 294, 23
2, 150644, 134560, 133578, 135279, 144449, -982, 0, 0, 0, 0, 0, -24, 0, 0, 326, 0, 0, 0, 302, 19
2, 150655, 136054, 135017, 137044, 145605, -1037, 0, 0, 0, 0, 0, -26, 0, 0, 328, 0, 0, 0, 302, 19
2, 150665, 137373, 136467, 136401, 146761, -906, 0, 0, 0, 0, 0, -23, 0, 0, 331, 0, 0, 0, 308, 13
2, 150675, 138955, 137929, 139126, 147916, -1026, 0, 0, 0, 0, 0, -26, 0, 0, 334, 0, 0, 0, 308, 13
2, 150685, 140625, 139402, 142610, 149072, -1223, 0, 0, 0, 0, 0, -30, 0, 0, 336, 0, 0, 0, 306, 23
2, 150695, 141943, 140887, 141259, 150227, -1056, 0, 0, 0, 0, 0, -26, 0, 0, 339, 0, 0, 0, 313, 13
2, 150705, 143437, 142384, 142277, 151383, -1053, 0, 0, 0, 0, 0, -26, 0, 0, 341, 0, 0, 0, 315, 13
2, 150714, 145019, 143892, 144267, 152539, -1127, 0, 0, 0, 0, 0, -28, 0, 0, 344, 0, 0, 0, 316, 13
2, 150725, 146513, 145411, 144909, 153694, -1102, 0, 0, 0, 0, 0, -27, 0, 0, 347, 0, 0, 0, 320, 13
2, 150734, 148183, 146943, 147670, 154850, -1240, 0, 0, 0, 0, 0, -31, 0, 0, 349, 0, 0, 0, 318, 19
2, 150744, 149677, 148485, 147886, 156005, -1192, 0, 0, 0, 0, 0, -30, 0, 0, 352, 0, 0, 0, 322, 19
2, 150755, 151523, 150040, 152476, 157161, -1483, 0, 0, 0, 0, 0, -37, 0, 0, 354, 0, 0, 0, 317, 23
2, 150764, 153017, 151605, 152091, 158317, -1412, 0, 0, 0, 0, 0, -35, 0, 0, 357, 0, 0, 0, 322, 13
2, 150775, 154599, 153183, 152855, 159472, -1416, 0, 0, 0, 0, 0, -35, 0, 0, 360, 0, 0, 0, 325, 13
2, 150785, 156181, 154772, 153523, 160628, -1409, 0, 0, 0, 0, 0, -35, 0, 0, 362, 0, 0, 0, 327, 13
2, 150794, 157676, 156372, 153020, 161783, -1304, 0, 0, 0, 0, 0, -32, 0, 0, 365, 0, 0, 0, 333, 28
2, 150805, 159521, 157984, 156955, 162939, -1537, 0, 0, 0, 0, 0, -38, 0, 0, 367, 0, 0, 0, 329, 15
2, 150816, 161191, 159608, 158211, 164095, -1583, 0, 0, 0, 0, 0, -39, 0, 0, 370, 0, 0, 0, 331, 13
2, 150825, 162685, 161243, 157109, 165250, -1442, 0, 0, 0, 0, 0, -36, 0, 0, 373, 0, 0, 0, 337, 13
2, 150834, 164443, 162890, 159446, 166406, -1553, 0, 0, 0, 0, 0, -38, 0, 0, 375, 0, 0, 0, 337, 19
2, 150845, 165937, 164548, 158190, 167561, -1389, 0, 0, 0, 0, 0, -34, 0, 0, 378, 0, 0, 0, 344, 11
2, 150855, 167431, 166218, 157091, 168717, -1213, 0, 0, 0, 0, 0, -30, 0, 0, 381, 0, 0, 0, 351, 19
2, 150865, 168926, 167899, 156142, 169873, -1027, 0, 0, 0, 0, 0, -26, 0, 0, 383, 0, 0, 0, 357, 19
2, 150875, 170771, 169592, 159687, 171028, -1179, 0, 0, 0, 0, 0, -29, 0, 0, 386, 0, 0, 0, 357, 13
2, 150884, 172793, 171297, 165001, 172184, -1496, 0, 0, 0, 0, 0, -37, 0, 0, 388, 0, 0, 0, 351, 13
2, 150894, 174463, 173013, 165251, 173339, -1450, 0, 0, 0, 0, 0, -36, 0, 0, 391, 0, 0, 0, 355, 19
2, 150905, 176220, 174741, 166557, 173340, -1479, 0, 0, 0, 0, 0, -37, 0, 0, 391, 0, 0, 0, 354, 26
2, 150914, 177890, 176474, 166613, 173340, -1416, 0, 0, 0, 0, 0, -35, 0, 0, 391, 0, 0, 0, 356, 21
2, 150924, 179648, 178207, 167761, 173340, -1441, 0, 0, 0, 0, 0, -36, 0, 0, 391, 0, 0, 0, 355, 19
2, 150934, 181670, 179941, 172066, 173340, -1729, 0, 0, 0, 0, 0, -43, 0, 0, 391, 0, 0, 0, 348, 13
2, 150944, 183252, 181674, 170333, 173340, -1578, 0, 0, 0, 0, 0, -39, 0, 0, 391, 0, 0, 0, 352, 13
2, 150955, 185097, 183408, 172104, 173340, -1689, 0, 0, 0, 0, 0, -42, 0, 0, 391, 0, 0, 0, 349, 17
2, 150964, 186767, 185141, 171466, 173340, -1626, 0, 0, 0, 0, 0, -40, 0, 0, 391, 0, 0, 0, 351, 13
2, 150975, 188349, 186874, 169807, 173340, -1475, 0, 0, 0, 0, 0, -37, 0, 0, 391, 0, 0, 0, 354, 19
2, 150984, 190195, 188608, 171656, 172184, -1587, 0, 0, 0, 0, 0, -39, 0, 0, 388, 0, 0, 0, 349, 13
2, 150994, 191777, 190335, 169974, 171028, -1442, 0, 0, 0, 0, 0, -36, 0, 0, 386, 0, 0, 0, 350, 30
2, 151006, 193886, 192051, 175090, 169873, -1835, 0, 0, 0, 0, 0, -45, 0, 0, 383, 0, 0, 0, 338, 19
2, 151014, 195556, 193756, 174079, 168717, -1800, 0, 0, 0, 0, 0, -44, 0, 0, 381, 0, 0, 0, 337, 19
2, 151025, 197314, 195449, 174294, 167562, -1865, 0, 0, 0, 0, 0, -46, 0, 0, 378, 0, 0, 0, 332, 26
2, 151035, 199336, 197130, 177782, 166406, -2206, 0, 0, 0, 0, 0, -54, 0, 0, 375, 0, 0, 0, 321, 13
2, 151044, 200918, 198800, 175334, 165250, -2118, 0, 0, 0, 0, 0, -52, 0, 0, 373, 0, 0, 0, 321, 13
2, 151059, 202676, 200458, 175393, 164095, -2218, 0, 0, 0, 0, 0, -55, 0, 0, 370, 0, 0, 0, 315, 19
2, 151066, 204433, 202105, 175431, 162939, -2328, 0, 0, 0, 0, 0, -57, 0, 0, 367, 0, 0, 0, 310, 26
2, 151075, 206015, 203740, 173277, 161784, -2275, 0, 0, 0, 0, 0, -56, 0, 0, 365, 0, 0, 0, 309, 13
2, 151084, 208301, 205364, 180193, 160628, -2937, 0, 0, 0, 0, 0, -72, 0, 0, 362, 0, 0, 0, 290, 13
2, 151094, 209443, 206976, 171944, 159472, -2467, 0, 0, 0, 0, 0, -61, 0, 0, 360, 0, 0, 0, 299, 13
2, 151105, 210849, 208577, 168026, 158317, -2272, 0, 0, 0, 0, 0, -56, 0, 0, 357, 0, 0, 0, 301, 26
2, 151114, 212168, 210165, 163510, 157161, -2003, 0, 0, 0, 0, 0, -49, 0, 0, 354, 0, 0, 0, 305, 13
2, 151125, 213838, 211743, 163946, 156006, -2095, 0, 0, 0, 0, 0, -52, 0, 0, 352, 0, 0, 0, 300, 15
2, 151134, 215595, 213309, 165415, 154850, -2286, 0, 0, 0, 0, 0, -56, 0, 0, 349, 0, 0, 0, 293, 11
2, 151144, 217002, 214863, 162326, 153694, -2139, 0, 0, 0, 0, 0, -53, 0, 0, 347, 0, 0, 0, 294, 13
2, 151155, 218584, 216406, 161810, 152539, -2178, 0, 0, 0, 0, 0, -54, 0, 0, 344, 0, 0, 0, 290, 19
2, 151164, 219990, 217937, 159159, 151383, -2053, 0, 0, 0, 0, 0, -51, 0, 0, 341, 0, 0, 0, 290, 13
2, 151175, 221484, 219456, 157939, 150228, -2028, 0, 0, 0, 0, 0, -50, 0, 0, 339, 0, 0, 0, 289, 13
2, 151184, 222978, 220965, 156872, 149072, -2013, 0, 0, 0, 0, 0, -50, 0, 0, 336, 0, 0, 0, 286, 19
2, 151194, 224560, 222461, 157038, 147916, -2099, 0, 0, 0, 0, 0, -52, 0, 0, 334, 0, 0, 0, 282, 13
2, 151205, 226230, 223946, 158283, 146761, -2284, 0, 0, 0, 0, 0, -56, 0, 0, 331, 0, 0, 0, 275, 13
2, 151214, 227636, 225419, 156073, 145605, -2217, 0, 0, 0, 0, 0, -55, 0, 0, 328, 0, 0, 0, 273, 13
2, 151225, 229043, 226881, 154151, 144450, -2162, 0, 0, 0, 0, 0, -53, 0, 0, 326, 0, 0, 0, 273, 13
2, 151235, 230449, 228331, 152457, 143294, -2118, 0, 0, 0, 0, 0, -52, 0, 0, 323, 0, 0, 0, 271, 13
2, 151244, 231767, 229770, 149875, 142138, -1997, 0, 0, 0, 0, 0, -49, 0, 0, 320, 0, 0, 0, 271, 13
2, 151256, 233174, 231197, 148728, 140983, -1977, 0, 0, 0, 0, 0, -49, 0, 0, 318, 0, 0, 0, 269, 19
2, 151266, 234580, 232613, 147712, 139827, -1967, 0, 0, 0, 0, 0, -49, 0, 0, 315, 0, 0, 0, 266, 23
2, 151275, 235898, 234017, 145723, 138672, -1881, 0, 0, 0, 0, 0, -46, 0, 0, 313, 0, 0, 0, 267, 11
2, 151284, 238008, 235410, 153883, 137516, -2598, 0, 0, 0, 0, 0, -64, 0, 0, 310, 0, 0, 0, 246, 13
2, 151294, 238974, 236790, 146722, 136360, -2184, 0, 0, 0, 0, 0, -54, 0, 0, 307, 0, 0, 0, 253, 13
2, 151311, 240205, 238160, 143770, 135205, -2045, 0, 0, 0, 0, 0, -50, 0, 0, 305, 0, 0, 0, 255, 19
2, 151316, 241435, 239518, 141173, 134049, -1917, 0, 0, 0, 0, 0, -47, 0, 0, 302, 0, 0, 0, 255, 11
2, 151325, 242754, 240864, 140014, 132894, -1890, 0, 0, 0, 0, 0, -47, 0, 0, 300, 0, 0, 0, 253, 13
2, 151334, 244863, 242199, 148875, 131738, -2664, 0, 0, 0, 0, 0, -66, 0, 0, 297, 0, 0, 0, 231, 34
2, 151345, 245566, 243522, 139053, 130582, -2044, 0, 0, 0, 0, 0, -50, 0, 0, 294, 0, 0, 0, 244, 13
2, 151355, 246884, 244833, 138146, 129427, -2051, 0, 0, 0, 0, 0, -51, 0, 0, 292, 0, 0, 0, 241, 19
2, 151364, 248291, 246134, 138466, 128271, -2157, 0, 0, 0, 0, 0, -53, 0, 0, 289, 0, 0, 0, 236, 13
2, 151375, 249609, 247422, 137632, 127116, -2187, 0, 0, 0, 0, 0, -54, 0, 0, 287, 0, 0, 0, 233, 13
2, 151384, 250840, 248699, 135816, 125960, -2141, 0, 0, 0, 0, 0, -53, 0, 0, 284, 0, 0, 0, 231, 23
2, 151394, 251894, 249964, 132014, 124804, -1930, 0, 0, 0, 0, 0, -48, 0, 0, 281, 0, 0, 0, 233, 11
2, 151405, 253125, 251218, 130900, 123649, -1907, 0, 0, 0, 0, 0, -47, 0, 0, 279, 0, 0, 0, 232, 11
2, 151415, 254179, 252460, 127712, 122493, -1719, 0, 0, 0, 0, 0, -42, 0, 0, 276, 0, 0, 0, 234, 13
2, 151425, 255322, 253691, 126036, 121338, -1631, 0, 0, 0, 0, 0, -40, 0, 0, 274, 0, 0, 0, 234, 11
2, 151434, 256640, 254910, 126756, 120182, -1730, 0, 0, 0, 0, 0, -43, 0, 0, 271, 0, 0, 0, 228, 15
2, 151444, 257871, 256118, 126299, 119026, -1753, 0, 0, 0, 0, 0, -43, 0, 0, 268, 0, 0, 0, 225, 24
2, 151455, 259101, 257314, 125887, 117871, -1787, 0, 0, 0, 0, 0, -44, 0, 0, 266, 0, 0, 0, 222, 19
2, 151464, 260244, 258498, 124438, 116715, -1746, 0, 0, 0, 0, 0, -43, 0, 0, 263, 0, 0, 0, 220, 19
2, 151475, 261386, 259671, 123159, 115560, -1715, 0, 0, 0, 0, 0, -42, 0, 0, 260, 0, 0, 0, 218, 19
2, 151484, 262617, 260833, 123151, 114404, -1784, 0, 0, 0, 0, 0, -44, 0, 0, 258, 0, 0, 0, 214, 19
2, 151494, 263584, 261983, 119845, 113248, -1601, 0, 0, 0, 0, 0, -40, 0, 0, 255, 0, 0, 0, 215, 13
2, 151506, 264726, 263121, 119139, 112093, -1605, 0, 0, 0, 0, 0, -40, 0, 0, 253, 0, 0, 0, 213, 13
2, 151514, 265781, 264248, 117434, 110937, -1533, 0, 0, 0, 0, 0, -38, 0, 0, 250, 0, 0, 0, 212, 13
2, 151526, 267011, 265363, 118130, 109782, -1648, 0, 0, 0, 0, 0, -41, 0, 0, 247, 0, 0, 0, 206, 13
2, 151535, 268330, 266466, 119851, 108626, -1864, 0, 0, 0, 0, 0, -46, 0, 0, 245, 0, 0, 0, 199, 13
2, 151545, 269297, 267558, 116957, 107470, -1739, 0, 0, 0, 0, 0, -43, 0, 0, 242, 0, 0, 0, 199, 11
2, 151555, 270703, 268639, 119913, 106315, -2064, 0, 0, 0, 0, 0, -51, 0, 0, 240, 0, 0, 0, 189, 19
2, 151565, 271670, 269708, 117011, 105159, -1962, 0, 0, 0, 0, 0, -48, 0, 0, 237, 0, 0, 0, 189, 13
2, 151575, 272812, 270765, 116660, 104004, -2047, 0, 0, 0, 0, 0, -50, 0, 0, 234, 0, 0, 0, 184, 19
2, 151584, 273867, 271811, 115265, 102848, -2056, 0, 0, 0, 0, 0, -51, 0, 0, 232, 0, 0, 0, 181, 11
2, 151594, 274746, 272845, 111844, 101692, -1901, 0, 0, 0, 0, 0, -47, 0, 0, 229, 0, 0, 0, 182, 19
2, 151605, 275713, 273868, 109951, 100537, -1845, 0, 0, 0, 0, 0, -46, 0, 0, 227, 0, 0, 0, 181, 13
2, 151615, 276592, 274879, 107195, 99381, -1713, 0, 0, 0, 0, 0, -42, 0, 0, 224, 0, 0, 0, 182, 34
2, 151625, 277470, 275879, 104770, 98226, -1591, 0, 0, 0, 0, 0, -39, 0, 0, 221, 0, 0, 0, 182, 19
2, 151634, 278525, 276867, 104862, 97070, -1658, 0, 0, 0, 0, 0, -41, 0, 0, 219, 0, 0, 0, 178, 19
2, 151644, 279580, 277843, 104941, 95914, -1737, 0, 0, 0, 0, 0, -43, 0, 0, 216, 0, 0, 0, 173, 13
2, 151655, 280547, 278808, 103911, 94759, -1739, 0, 0, 0, 0, 0, -43, 0, 0, 213, 0, 0, 0, 170, 19
2, 151664, 281513, 279762, 102997, 93603, -1751, 0, 0, 0, 0, 0, -43, 0, 0, 211, 0, 0, 0, 168, 23
2, 151674, 282392, 280703, 101110, 92448, -1689, 0, 0, 0, 0, 0, -42, 0, 0, 208, 0, 0, 0, 166, 13
2, 151685, 283359, 281634, 100559, 91292, -1725, 0, 0, 0, 0, 0, -43, 0, 0, 206, 0, 0, 0, 163, 13
2, 151695, 284062, 282552, 96777, 90136, -1510, 0, 0, 0, 0, 0, -37, 0, 0, 203, 0, 0, 0, 166, 11
2, 151705, 284941, 283459, 95667, 88981, -1482, 0, 0, 0, 0, 0, -37, 0, 0, 200, 0, 0, 0, 163, 19
2, 151714, 285820, 284355, 94696, 87825, -1465, 0, 0, 0, 0, 0, -36, 0, 0, 198, 0, 0, 0, 162, 19
2, 151724, 286611, 285239, 92747, 86670, -1372, 0, 0, 0, 0, 0, -34, 0, 0, 195, 0, 0, 0, 161, 13
2, 151734, 287666, 286112, 94341, 85514, -1554, 0, 0, 0, 0, 0, -38, 0, 0, 193, 0, 0, 0, 155, 23
2, 151745, 288369, 286972, 91336, 84358, -1397, 0, 0, 0, 0, 0, -35, 0, 0, 190, 0, 0, 0, 155, 19
2, 151755, 289336, 287822, 92006, 83203, -1514, 0, 0, 0, 0, 0, -37, 0, 0, 187, 0, 0, 0, 150, 13
